country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Argentina,2007,male,35-54 years,571,4436541,12.87,Argentina2007,,"287,530,508,431",7918,Boomers
Argentina,2007,female,15-24 years,146,3292790,4.43,Argentina2007,,"287,530,508,431",7918,Millenials
Argentina,2007,female,25-34 years,126,3120162,4.04,Argentina2007,,"287,530,508,431",7918,Generation X
Argentina,2007,female,55-74 years,108,3033008,3.56,Argentina2007,,"287,530,508,431",7918,Silent
Argentina,2007,female,35-54 years,155,4601874,3.37,Argentina2007,,"287,530,508,431",7918,Boomers
Argentina,2007,female,75+ years,31,1161794,2.67,Argentina2007,,"287,530,508,431",7918,Silent
Argentina,2007,male,5-14 years,45,3530454,1.27,Argentina2007,,"287,530,508,431",7918,Generation Z
Argentina,2007,female,5-14 years,34,3414627,1,Argentina2007,,"287,530,508,431",7918,Generation Z
Argentina,2008,male,75+ years,208,646185,32.19,Argentina2008,,"361,558,037,110",9843,Silent
Argentina,2008,male,15-24 years,625,3410092,18.33,Argentina2008,,"361,558,037,110",9843,Millenials
Argentina,2008,male,55-74 years,463,2630686,17.6,Argentina2008,,"361,558,037,110",9843,Silent
Argentina,2008,male,25-34 years,531,3172743,16.74,Argentina2008,,"361,558,037,110",9843,Generation X
Argentina,2008,male,35-54 years,582,4496672,12.94,Argentina2008,,"361,558,037,110",9843,Boomers
Argentina,2008,female,15-24 years,180,3319037,5.42,Argentina2008,,"361,558,037,110",9843,Millenials
Argentina,2008,female,35-54 years,173,4660022,3.71,Argentina2008,,"361,558,037,110",9843,Boomers
Argentina,2008,female,55-74 years,108,3088727,3.5,Argentina2008,,"361,558,037,110",9843,Silent
Argentina,2008,female,75+ years,36,1188016,3.03,Argentina2008,,"361,558,037,110",9843,Silent
Argentina,2008,female,25-34 years,94,3159967,2.97,Argentina2008,,"361,558,037,110",9843,Generation X
Argentina,2008,male,5-14 years,39,3539110,1.1,Argentina2008,,"361,558,037,110",9843,Generation Z
Argentina,2008,female,5-14 years,20,3422263,0.58,Argentina2008,,"361,558,037,110",9843,Generation Z
Argentina,2009,male,75+ years,177,653486,27.09,Argentina2009,,"332,976,484,578",8961,Silent
Argentina,2009,male,15-24 years,609,3436265,17.72,Argentina2009,,"332,976,484,578",8961,Millenials
Argentina,2009,male,55-74 years,434,2683502,16.17,Argentina2009,,"332,976,484,578",8961,Silent
Argentina,2009,male,25-34 years,504,3210244,15.7,Argentina2009,,"332,976,484,578",8961,Generation X
Argentina,2009,male,35-54 years,542,4566645,11.87,Argentina2009,,"332,976,484,578",8961,Boomers
Argentina,2009,female,15-24 years,164,3342385,4.91,Argentina2009,,"332,976,484,578",8961,Millenials
Argentina,2009,female,55-74 years,112,3148915,3.56,Argentina2009,,"332,976,484,578",8961,Silent
Argentina,2009,female,25-34 years,105,3189773,3.29,Argentina2009,,"332,976,484,578",8961,Generation X
Argentina,2009,female,35-54 years,150,4726814,3.17,Argentina2009,,"332,976,484,578",8961,Boomers
Argentina,2009,female,75+ years,25,1211934,2.06,Argentina2009,,"332,976,484,578",8961,Silent
Argentina,2009,male,5-14 years,34,3553154,0.96,Argentina2009,,"332,976,484,578",8961,Generation Z
Argentina,2009,female,5-14 years,28,3434884,0.82,Argentina2009,,"332,976,484,578",8961,Generation Z
Argentina,2010,male,75+ years,206,657096,31.35,Argentina2010,0.811,"423,627,422,092",11273,Silent
Argentina,2010,male,15-24 years,683,3455127,19.77,Argentina2010,0.811,"423,627,422,092",11273,Millenials
Argentina,2010,male,25-34 years,485,3237957,14.98,Argentina2010,0.811,"423,627,422,092",11273,Generation X
Argentina,2010,male,55-74 years,397,2740656,14.49,Argentina2010,0.811,"423,627,422,092",11273,Silent
Argentina,2010,male,35-54 years,573,4648068,12.33,Argentina2010,0.811,"423,627,422,092",11273,Generation X
Argentina,2010,female,15-24 years,150,3358103,4.47,Argentina2010,0.811,"423,627,422,092",11273,Millenials
Argentina,2010,female,35-54 years,162,4804030,3.37,Argentina2010,0.811,"423,627,422,092",11273,Generation X
Argentina,2010,female,25-34 years,101,3210247,3.15,Argentina2010,0.811,"423,627,422,092",11273,Generation X
Argentina,2010,female,55-74 years,99,3212253,3.08,Argentina2010,0.811,"423,627,422,092",11273,Silent
Argentina,2010,female,75+ years,34,1234182,2.75,Argentina2010,0.811,"423,627,422,092",11273,Silent
Argentina,2010,male,5-14 years,33,3570316,0.92,Argentina2010,0.811,"423,627,422,092",11273,Generation Z
Argentina,2010,female,5-14 years,20,3450419,0.58,Argentina2010,0.811,"423,627,422,092",11273,Generation Z
Argentina,2011,male,75+ years,178,674738,26.38,Argentina2011,0.818,"530,163,281,575",13946,Silent
Argentina,2011,male,15-24 years,693,3471151,19.96,Argentina2011,0.818,"530,163,281,575",13946,Millenials
Argentina,2011,male,25-34 years,510,3258804,15.65,Argentina2011,0.818,"530,163,281,575",13946,Millenials
Argentina,2011,male,55-74 years,416,2788575,14.92,Argentina2011,0.818,"530,163,281,575",13946,Boomers
Argentina,2011,male,35-54 years,504,4738525,10.64,Argentina2011,0.818,"530,163,281,575",13946,Generation X
Argentina,2011,female,15-24 years,172,3372659,5.1,Argentina2011,0.818,"530,163,281,575",13946,Millenials
Argentina,2011,female,35-54 years,157,4893085,3.21,Argentina2011,0.818,"530,163,281,575",13946,Generation X
Argentina,2011,female,25-34 years,102,3224774,3.16,Argentina2011,0.818,"530,163,281,575",13946,Millenials
Argentina,2011,female,55-74 years,93,3268753,2.85,Argentina2011,0.818,"530,163,281,575",13946,Boomers
Argentina,2011,female,75+ years,30,1260121,2.38,Argentina2011,0.818,"530,163,281,575",13946,Silent
Argentina,2011,female,5-14 years,29,3472180,0.84,Argentina2011,0.818,"530,163,281,575",13946,Generation Z
Argentina,2011,male,5-14 years,28,3592374,0.78,Argentina2011,0.818,"530,163,281,575",13946,Generation Z
Argentina,2012,male,75+ years,225,688560,32.68,Argentina2012,0.831,"545,982,375,701",14203,Silent
Argentina,2012,male,15-24 years,745,3480902,21.4,Argentina2012,0.831,"545,982,375,701",14203,Millenials
Argentina,2012,male,25-34 years,616,3268154,18.85,Argentina2012,0.831,"545,982,375,701",14203,Millenials
Argentina,2012,male,55-74 years,451,2839783,15.88,Argentina2012,0.831,"545,982,375,701",14203,Boomers
Argentina,2012,male,35-54 years,554,4841057,11.44,Argentina2012,0.831,"545,982,375,701",14203,Generation X
Argentina,2012,female,15-24 years,204,3380770,6.03,Argentina2012,0.831,"545,982,375,701",14203,Millenials
Argentina,2012,female,35-54 years,164,4993138,3.28,Argentina2012,0.831,"545,982,375,701",14203,Generation X
Argentina,2012,female,55-74 years,108,3328463,3.24,Argentina2012,0.831,"545,982,375,701",14203,Boomers
Argentina,2012,female,25-34 years,102,3228400,3.16,Argentina2012,0.831,"545,982,375,701",14203,Millenials
Argentina,2012,female,75+ years,33,1282726,2.57,Argentina2012,0.831,"545,982,375,701",14203,Silent
Argentina,2012,male,5-14 years,29,3615254,0.8,Argentina2012,0.831,"545,982,375,701",14203,Generation Z
Argentina,2012,female,5-14 years,17,3494571,0.49,Argentina2012,0.831,"545,982,375,701",14203,Generation Z
Argentina,2013,male,75+ years,168,699046,24.03,Argentina2013,0.833,"552,025,140,252",14206,Silent
Argentina,2013,male,15-24 years,696,3486661,19.96,Argentina2013,0.833,"552,025,140,252",14206,Millenials
Argentina,2013,male,25-34 years,499,3271373,15.25,Argentina2013,0.833,"552,025,140,252",14206,Millenials
Argentina,2013,male,55-74 years,398,2894129,13.75,Argentina2013,0.833,"552,025,140,252",14206,Boomers
Argentina,2013,male,35-54 years,604,4950850,12.2,Argentina2013,0.833,"552,025,140,252",14206,Generation X
Argentina,2013,female,15-24 years,167,3384642,4.93,Argentina2013,0.833,"552,025,140,252",14206,Millenials
Argentina,2013,female,25-34 years,102,3226464,3.16,Argentina2013,0.833,"552,025,140,252",14206,Millenials
Argentina,2013,female,35-54 years,157,5099167,3.08,Argentina2013,0.833,"552,025,140,252",14206,Generation X
Argentina,2013,female,55-74 years,102,3390673,3.01,Argentina2013,0.833,"552,025,140,252",14206,Boomers
Argentina,2013,female,75+ years,29,1303352,2.23,Argentina2013,0.833,"552,025,140,252",14206,Silent
Argentina,2013,female,5-14 years,32,3515742,0.91,Argentina2013,0.833,"552,025,140,252",14206,Generation Z
Argentina,2013,male,5-14 years,33,3637026,0.91,Argentina2013,0.833,"552,025,140,252",14206,Generation Z
Argentina,2014,male,75+ years,192,706897,27.16,Argentina2014,0.836,"526,319,673,732",13400,Silent
Argentina,2014,male,15-24 years,738,3492454,21.13,Argentina2014,0.836,"526,319,673,732",13400,Millenials
Argentina,2014,male,25-34 years,531,3276955,16.2,Argentina2014,0.836,"526,319,673,732",13400,Millenials
Argentina,2014,male,55-74 years,405,2951616,13.72,Argentina2014,0.836,"526,319,673,732",13400,Boomers
Argentina,2014,male,35-54 years,644,5060862,12.73,Argentina2014,0.836,"526,319,673,732",13400,Generation X
Argentina,2014,female,15-24 years,204,3388324,6.02,Argentina2014,0.836,"526,319,673,732",13400,Millenials
Argentina,2014,female,35-54 years,196,5203634,3.77,Argentina2014,0.836,"526,319,673,732",13400,Generation X
Argentina,2014,female,25-34 years,118,3227239,3.66,Argentina2014,0.836,"526,319,673,732",13400,Millenials
Argentina,2014,female,55-74 years,109,3454994,3.15,Argentina2014,0.836,"526,319,673,732",13400,Boomers
Argentina,2014,female,75+ years,25,1323654,1.89,Argentina2014,0.836,"526,319,673,732",13400,Silent
Argentina,2014,female,5-14 years,35,3533961,0.99,Argentina2014,0.836,"526,319,673,732",13400,Generation Z
Argentina,2014,male,5-14 years,34,3655965,0.93,Argentina2014,0.836,"526,319,673,732",13400,Generation Z
Argentina,2015,male,75+ years,245,712691,34.38,Argentina2015,,"594,749,285,413",14981,Silent
Argentina,2015,male,15-24 years,656,3500580,18.74,Argentina2015,,"594,749,285,413",14981,Millenials
Argentina,2015,male,55-74 years,431,3011963,14.31,Argentina2015,,"594,749,285,413",14981,Boomers
Argentina,2015,male,25-34 years,465,3289927,14.13,Argentina2015,,"594,749,285,413",14981,Millenials
Argentina,2015,male,35-54 years,633,5166179,12.25,Argentina2015,,"594,749,285,413",14981,Generation X
Argentina,2015,female,15-24 years,153,3394201,4.51,Argentina2015,,"594,749,285,413",14981,Millenials
Argentina,2015,female,55-74 years,125,3520779,3.55,Argentina2015,,"594,749,285,413",14981,Boomers
Argentina,2015,female,25-34 years,114,3235582,3.52,Argentina2015,,"594,749,285,413",14981,Millenials
Argentina,2015,female,35-54 years,166,5301368,3.13,Argentina2015,,"594,749,285,413",14981,Generation X
Argentina,2015,female,75+ years,27,1344980,2.01,Argentina2015,,"594,749,285,413",14981,Silent
Argentina,2015,male,5-14 years,39,3672155,1.06,Argentina2015,,"594,749,285,413",14981,Generation Z
Argentina,2015,female,5-14 years,19,3549219,0.54,Argentina2015,,"594,749,285,413",14981,Generation Z
Bahamas,1985,male,35-54 years,1,21000,4.76,Bahamas1985,,"2,320,699,900",11393,Silent
Bahamas,1985,female,15-24 years,0,23300,0,Bahamas1985,,"2,320,699,900",11393,Generation X
Bahamas,1985,female,25-34 years,0,19500,0,Bahamas1985,,"2,320,699,900",11393,Boomers
Bahamas,1985,female,35-54 years,0,22500,0,Bahamas1985,,"2,320,699,900",11393,Silent
Bahamas,1985,female,5-14 years,0,24500,0,Bahamas1985,,"2,320,699,900",11393,Generation X
Bahamas,1985,female,55-74 years,0,11200,0,Bahamas1985,,"2,320,699,900",11393,G.I. Generation
Bahamas,1985,female,75+ years,0,2700,0,Bahamas1985,,"2,320,699,900",11393,G.I. Generation
Bahamas,1985,male,15-24 years,0,23900,0,Bahamas1985,,"2,320,699,900",11393,Generation X
Bahamas,1985,male,25-34 years,0,19100,0,Bahamas1985,,"2,320,699,900",11393,Boomers
Bahamas,1985,male,5-14 years,0,25100,0,Bahamas1985,,"2,320,699,900",11393,Generation X
Bahamas,1985,male,55-74 years,0,9400,0,Bahamas1985,,"2,320,699,900",11393,G.I. Generation
Bahamas,1985,male,75+ years,0,1500,0,Bahamas1985,,"2,320,699,900",11393,G.I. Generation
Bahamas,1987,male,35-54 years,2,22700,8.81,Bahamas1987,,"2,713,999,900",12286,Silent
Bahamas,1987,male,25-34 years,1,20900,4.78,Bahamas1987,,"2,713,999,900",12286,Boomers
Bahamas,1987,female,15-24 years,0,25100,0,Bahamas1987,,"2,713,999,900",12286,Generation X
Bahamas,1987,female,25-34 years,0,21100,0,Bahamas1987,,"2,713,999,900",12286,Boomers
Bahamas,1987,female,35-54 years,0,24200,0,Bahamas1987,,"2,713,999,900",12286,Silent
Bahamas,1987,female,5-14 years,0,26400,0,Bahamas1987,,"2,713,999,900",12286,Generation X
Bahamas,1987,female,55-74 years,0,12100,0,Bahamas1987,,"2,713,999,900",12286,G.I. Generation
Bahamas,1987,female,75+ years,0,2900,0,Bahamas1987,,"2,713,999,900",12286,G.I. Generation
Bahamas,1987,male,15-24 years,0,26200,0,Bahamas1987,,"2,713,999,900",12286,Generation X
Bahamas,1987,male,5-14 years,0,27500,0,Bahamas1987,,"2,713,999,900",12286,Generation X
Bahamas,1987,male,55-74 years,0,10200,0,Bahamas1987,,"2,713,999,900",12286,G.I. Generation
Bahamas,1987,male,75+ years,0,1600,0,Bahamas1987,,"2,713,999,900",12286,G.I. Generation
Bahamas,1993,male,55-74 years,1,9900,10.1,Bahamas1993,,"3,092,000,000",12698,Silent
Bahamas,1993,female,55-74 years,1,11900,8.4,Bahamas1993,,"3,092,000,000",12698,Silent
Bahamas,1993,male,25-34 years,2,25400,7.87,Bahamas1993,,"3,092,000,000",12698,Boomers
Bahamas,1993,male,35-54 years,2,27000,7.41,Bahamas1993,,"3,092,000,000",12698,Boomers
Bahamas,1993,male,15-24 years,1,26800,3.73,Bahamas1993,,"3,092,000,000",12698,Generation X
Bahamas,1993,female,15-24 years,0,26800,0,Bahamas1993,,"3,092,000,000",12698,Generation X
Bahamas,1993,female,25-34 years,0,26300,0,Bahamas1993,,"3,092,000,000",12698,Boomers
Bahamas,1993,female,35-54 years,0,29300,0,Bahamas1993,,"3,092,000,000",12698,Boomers
Bahamas,1993,female,5-14 years,0,27200,0,Bahamas1993,,"3,092,000,000",12698,Millenials
Bahamas,1993,female,75+ years,0,2800,0,Bahamas1993,,"3,092,000,000",12698,G.I. Generation
Bahamas,1993,male,5-14 years,0,28100,0,Bahamas1993,,"3,092,000,000",12698,Millenials
Bahamas,1993,male,75+ years,0,2000,0,Bahamas1993,,"3,092,000,000",12698,G.I. Generation
Bahamas,1994,male,35-54 years,3,28300,10.6,Bahamas1994,,"3,259,000,000",13073,Boomers
Bahamas,1994,female,15-24 years,0,26900,0,Bahamas1994,,"3,259,000,000",13073,Generation X
Bahamas,1994,female,25-34 years,0,26800,0,Bahamas1994,,"3,259,000,000",13073,Boomers
Bahamas,1994,female,35-54 years,0,30800,0,Bahamas1994,,"3,259,000,000",13073,Boomers
Bahamas,1994,female,5-14 years,0,27600,0,Bahamas1994,,"3,259,000,000",13073,Millenials
Bahamas,1994,female,55-74 years,0,12300,0,Bahamas1994,,"3,259,000,000",13073,Silent
Bahamas,1994,female,75+ years,0,3000,0,Bahamas1994,,"3,259,000,000",13073,G.I. Generation
Bahamas,1994,male,15-24 years,0,26900,0,Bahamas1994,,"3,259,000,000",13073,Generation X
Bahamas,1994,male,25-34 years,0,26000,0,Bahamas1994,,"3,259,000,000",13073,Boomers
Bahamas,1994,male,5-14 years,0,28300,0,Bahamas1994,,"3,259,000,000",13073,Millenials
Bahamas,1994,male,55-74 years,0,10300,0,Bahamas1994,,"3,259,000,000",13073,Silent
Bahamas,1994,male,75+ years,0,2100,0,Bahamas1994,,"3,259,000,000",13073,G.I. Generation
Bahamas,1995,male,25-34 years,1,26300,3.8,Bahamas1995,,"3,429,000,000",13473,Generation X
Bahamas,1995,male,35-54 years,1,29800,3.36,Bahamas1995,,"3,429,000,000",13473,Boomers
Bahamas,1995,female,15-24 years,0,26900,0,Bahamas1995,,"3,429,000,000",13473,Generation X
Bahamas,1995,female,25-34 years,0,27100,0,Bahamas1995,,"3,429,000,000",13473,Generation X
Bahamas,1995,female,35-54 years,0,32300,0,Bahamas1995,,"3,429,000,000",13473,Boomers
Bahamas,1995,female,5-14 years,0,27700,0,Bahamas1995,,"3,429,000,000",13473,Millenials
Bahamas,1995,female,55-74 years,0,12800,0,Bahamas1995,,"3,429,000,000",13473,Silent
Bahamas,1995,female,75+ years,0,3100,0,Bahamas1995,,"3,429,000,000",13473,G.I. Generation
Bahamas,1995,male,15-24 years,0,27000,0,Bahamas1995,,"3,429,000,000",13473,Generation X
Bahamas,1995,male,5-14 years,0,28600,0,Bahamas1995,,"3,429,000,000",13473,Millenials
Bahamas,1995,male,55-74 years,0,10600,0,Bahamas1995,,"3,429,000,000",13473,Silent
Bahamas,1995,male,75+ years,0,2300,0,Bahamas1995,,"3,429,000,000",13473,G.I. Generation
Bahamas,1996,male,35-54 years,3,30549,9.82,Bahamas1996,,"3,609,000,000",14297,Boomers
Bahamas,1996,female,15-24 years,0,25694,0,Bahamas1996,,"3,609,000,000",14297,Generation X
Bahamas,1996,female,25-34 years,0,25178,0,Bahamas1996,,"3,609,000,000",14297,Generation X
Bahamas,1996,female,35-54 years,0,32794,0,Bahamas1996,,"3,609,000,000",14297,Boomers
Bahamas,1996,female,5-14 years,0,28250,0,Bahamas1996,,"3,609,000,000",14297,Millenials
Bahamas,1996,female,55-74 years,0,13723,0,Bahamas1996,,"3,609,000,000",14297,Silent
Bahamas,1996,female,75+ years,0,2927,0,Bahamas1996,,"3,609,000,000",14297,G.I. Generation
Bahamas,1996,male,15-24 years,0,26103,0,Bahamas1996,,"3,609,000,000",14297,Generation X
Bahamas,1996,male,25-34 years,0,25040,0,Bahamas1996,,"3,609,000,000",14297,Generation X
Bahamas,1996,male,5-14 years,0,28956,0,Bahamas1996,,"3,609,000,000",14297,Millenials
Bahamas,1996,male,55-74 years,0,11476,0,Bahamas1996,,"3,609,000,000",14297,Silent
Bahamas,1996,male,75+ years,0,1748,0,Bahamas1996,,"3,609,000,000",14297,G.I. Generation
Bahamas,1997,male,25-34 years,1,24917,4.01,Bahamas1997,,"6,332,360,000",24740,Generation X
Bahamas,1997,male,35-54 years,1,31867,3.14,Bahamas1997,,"6,332,360,000",24740,Boomers
Bahamas,1997,female,15-24 years,0,25605,0,Bahamas1997,,"6,332,360,000",24740,Generation X
Bahamas,1997,female,25-34 years,0,25276,0,Bahamas1997,,"6,332,360,000",24740,Generation X
Bahamas,1997,female,35-54 years,0,34332,0,Bahamas1997,,"6,332,360,000",24740,Boomers
Bahamas,1997,female,5-14 years,0,28389,0,Bahamas1997,,"6,332,360,000",24740,Millenials
Bahamas,1997,female,55-74 years,0,14127,0,Bahamas1997,,"6,332,360,000",24740,Silent
Bahamas,1997,female,75+ years,0,3054,0,Bahamas1997,,"6,332,360,000",24740,G.I. Generation
Bahamas,1997,male,15-24 years,0,25815,0,Bahamas1997,,"6,332,360,000",24740,Generation X
Bahamas,1997,male,5-14 years,0,28929,0,Bahamas1997,,"6,332,360,000",24740,Millenials
Bahamas,1997,male,55-74 years,0,11798,0,Bahamas1997,,"6,332,360,000",24740,Silent
Bahamas,1997,male,75+ years,0,1847,0,Bahamas1997,,"6,332,360,000",24740,G.I. Generation
Bahamas,1998,male,25-34 years,2,24751,8.08,Bahamas1998,,"6,833,220,000",26269,Generation X
